,_record_id,_title,_server_updated_at,_updated_by,_geometry,_latitude,_longitude,282_payment_method_that_purchase,283_fulfill_needs,300_did_not_find,237_distance_household_interviewee,299_means_transportation_consumer,284_additional_products_store,301_electricity_bill,305_electricity_bill_store,302_water_bill,306_water_bill_store,303_gas_bill,307_gas_bill_store,286_topups,308_topups_in_store,287_wire_transfers,309_wiretransfers_in_store,320_other_services_in_store,304_additional_services_store,240_gender_interviewee,indicate_the_type_of_store,name_of_the_store,storefront_picture_just_once_if_possible,238_frequency_buying_store,81_number_online_purchases_month,288_number_app_purchases_month,289_number_whatsapp_purchases_month,83_willingness_ultrafast_delivery,84_willingness_sameday_delivery,241_age_of_the_interviewee
43,11ff1d07-d80a-442c-b0f8-f8c941141d49,"November 25, 2022",2022-11-25 21:54:37 UTC,Oscar Morales,SRID=4326;POINT(-98.2605802477 19.0211128493),19.0211128493,-98.2605802477,Efectivo,yes,"Papel América, Papel Bond",4 a 6 cuadras,A pie,Foami ,CFE,no,Sistema de agua,no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),yes,No lo hago,no,no,Pagos,Male,Micro-restaurant (aka. fondita),Tortas Cue,1 Photo,1.0,2.0,1.0,0.0,50.0,20.0,25.0
44,daa5336f-66c7-4ab4-a00a-06bc57c022d1,"November 9, 2022",2022-11-25 21:45:36 UTC,Oscar Morales,SRID=4326;POINT(-98.2608467958 19.0205418266),19.0205418266,-98.2608467958,Efectivo,yes,"Papel América, Papel Bond",más de 10 cuadras,Automóvil,Foami ,Tiendita,yes,Sistema de agua,no,Proveedor de gas,no,Banco,no,No lo hago,no,no,Pagos,Female,Micro-restaurant (aka. fondita),Taqueria las delicias,1 Photo,1.0,10.0,15.0,0.0,30.0,20.0,20.0
45,4b447351-e931-4d4a-8e9a-16186957d1e5,"November 25, 2022",2022-11-25 21:30:11 UTC,Kevin Vergara,SRID=4326;POINT(-98.2575983656 19.0294177344),19.0294177344,-98.2575983656,Efectivo,yes,"Papel América, Papel Bond",4 a 6 cuadras,Bicicleta,Foami ,"CFE,Tienda de conveniencia (e.g. OXXO)",yes,"Sistema de agua,Tienda de conveniencia (e.g. OXXO)",yes,Proveedor de gas,no,No lo hago,yes,Tienda de conveniencia (e.g. OXXO),yes,no,Pagos,Male,Dairy products,Abarrotes y semillas ,1 Photo,2.0,3.0,7.0,2.0,10.0,15.0,37.0
46,7a9b10af-5d6b-4e90-bf0d-a7ca1e6de00c,"November 24, 2022",2022-11-25 05:15:16 UTC,César Alejandro Rivera Guzmán,SRID=4326;POINT(-98.2733638957 18.9990026934),18.9990026934,-98.2733638957,Tarjeta de débito y/o crédito,yes,"Papel América, Papel Bond",4 a 6 cuadras,Automóvil,Foami ,Tienda de conveniencia (e.g. OXXO),no,Sistema de agua,no,Tiendita,no,Tienda de conveniencia (e.g. OXXO),yes,Banco,no,no,Pagos,Male,Micro-restaurant (aka. fondita),Carbón activo,1 Photo,1.0,5.0,9.0,0.0,0.0,50.0,35.0
47,7a825535-e8ad-4506-8921-fba9c7540e0a,"November 24, 2022",2022-11-25 05:11:41 UTC,César Alejandro Rivera Guzmán,SRID=4326;POINT(-98.2733256742 18.9990014254),18.9990014254,-98.2733256742,Tarjeta de débito y/o crédito,yes,"Papel América, Papel Bond",0 a 3 cuadras,Bicicleta,Foami ,Tienda de conveniencia (e.g. OXXO),no,"Sistema de agua,Tienda de conveniencia (e.g. OXXO)",no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),yes,Banco,no,no,Pagos,Female,Micro-restaurant (aka. fondita),Carbón Activo,1 Photo,1.0,3.0,5.0,2.0,0.0,20.0,42.0
48,f53a3fc0-dd0d-410c-9582-3acf432815bd,"November 24, 2022",2022-11-25 04:50:40 UTC,César Alejandro Rivera Guzmán,SRID=4326;POINT(-98.2721448317 19.0007116948),19.0007116948,-98.2721448317,Efectivo,yes,"Papel América, Papel Bond",0 a 3 cuadras,A pie,Foami ,"CFE,Tienda de conveniencia (e.g. OXXO)",yes,"Sistema de agua,Tienda de conveniencia (e.g. OXXO)",yes,"Proveedor de gas,Tienda de conveniencia (e.g. OXXO)",yes,Tienda de conveniencia (e.g. OXXO),yes,"Banco,Tienda de conveniencia (e.g. OXXO)",yes,no,Pagos,Male,Micro-restaurant (aka. fondita),Esquites de Rosa,1 Photo,1.0,5.0,5.0,2.0,20.0,25.0,25.0
49,d858040d-2adb-4830-84b4-407d0de306c8,"November 4, 2022",2022-11-25 00:01:03 UTC,José Zapata,SRID=4326;POINT(-98.217873 19.01854),19.01854,-98.217873,Efectivo,yes,"Papel América, Papel Bond",0 a 3 cuadras,A pie,Foami ,CFE,yes,Sistema de agua,yes,Aplicación,yes,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,yes,Pagos,Male,Grocery store (aka. nanostore),Recaudattán,1 Photo,4.0,2.0,2.0,0.0,30.0,30.0,20.0
50,76cee57a-6498-4243-b861-f60fd99dcaaa,"November 24, 2022",2022-11-24 21:25:34 UTC,Sergio Licea,SRID=4326;POINT(-98.1975653395 19.0517894414),19.0517894414,-98.1975653395,Efectivo,yes,"Papel América, Papel Bond",4 a 6 cuadras,A pie,Foami ,Tienda de conveniencia (e.g. OXXO),no,Sistema de agua,no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,no,Pago de servicios,Female,Grocery store (aka. nanostore),ABARROTES ARELES,1 Photo,5.0,0.0,0.0,0.0,250.0,50.0,53.0
51,84e318c5-cd50-4c6c-9976-1a6e549e8179,"November 24, 2022",2022-11-24 20:53:40 UTC,Daniel Serrano,SRID=4326;POINT(-98.2602355 19.0365366),19.0365366,-98.2602355,Efectivo,yes,"Papel América, Papel Bond",4 a 6 cuadras,A pie,Foami ,"CFE,Tienda de conveniencia (e.g. OXXO)",no,"Sistema de agua,Tienda de conveniencia (e.g. OXXO)",no,"Proveedor de gas,Tienda de conveniencia (e.g. OXXO)",no,No lo hago,no,"Banco,Supermercado,Tienda de conveniencia (e.g. OXXO)",no,no,Pago de servicios,Female,Butcher shop,Carnicería la económica ,1 Photo,3.0,0.0,0.0,0.0,30.0,25.0,53.0
52,b009386d-2c7e-46ae-9321-0833b09643be,"November 24, 2022",2022-11-24 20:53:39 UTC,Daniel Serrano,SRID=4326;POINT(-98.2602026314 19.036780491),19.036780491,-98.2602026314,Efectivo,yes,"Papel América, Papel Bond",4 a 6 cuadras,A pie,Foami ,No lo hago,no,No lo hago,no,No lo hago,no,No lo hago,no,No lo hago,no,no,Pago de servicios,Male,Grocery store (aka. nanostore),Miscelánea Esmeralda ,1 Photo,2.0,1.0,0.0,0.0,25.0,20.0,17.0
53,74d74607-681b-40ed-a422-fe6e48a07b57,"November 24, 2022",2022-11-24 20:53:39 UTC,Daniel Serrano,SRID=4326;POINT(-98.2605402544 19.0369820645),19.0369820645,-98.2605402544,Efectivo,yes,"Papel América, Papel Bond",0 a 3 cuadras,A pie,Foami ,No lo hago,no,No lo hago,no,No lo hago,no,No lo hago,no,No lo hago,no,no,Pago de servicios,Male,Grocery store (aka. nanostore),Papelería San Jose,1 Photo,2.0,1.0,0.0,0.0,20.0,15.0,14.0
54,4401fd67-6ee6-4268-9c5f-b4c333320bc9,"November 24, 2022",2022-11-24 20:53:26 UTC,Fernando Gonzálezinactivo,SRID=4326;POINT(-98.2602773979 19.0365440539),19.0365440539,-98.2602773979,Efectivo,yes,"Papel América, Papel Bond",4 a 6 cuadras,Bicicleta,Foami ,No lo hago,yes,No lo hago,yes,Proveedor de gas,no,"Tienda de conveniencia (e.g. OXXO),Tiendita",no,No lo hago,yes,no,Pago de servicios,Male,Butcher shop,Carnicería La Económica,1 Photo,2.0,2.0,1.0,0.0,50.0,0.0,15.0
55,d4b6c1a2-9665-41ac-855c-069cd3718c77,"November 24, 2022",2022-11-24 20:49:20 UTC,Fernando Gonzálezinactivo,SRID=4326;POINT(-98.2602193952 19.0367405566),19.0367405566,-98.2602193952,Efectivo,yes,"Papel América, Papel Bond",0 a 3 cuadras,A pie,Foami ,"Tienda de conveniencia (e.g. OXXO),Tiendita",yes,"Sistema de agua,Tiendita",yes,Proveedor de gas,no,"Tienda de conveniencia (e.g. OXXO),Tiendita",no,"Banco,Tienda de conveniencia (e.g. OXXO)",yes,yes,Pago de servicios,Male,Grocery store (aka. nanostore),Misceláne Esmeralda,1 Photo,2.0,2.0,0.0,0.0,35.0,0.0,16.0
56,322a71c9-f265-4935-ace2-86fcb09e0545,"November 24, 2022",2022-11-24 20:40:01 UTC,Fernando Gonzálezinactivo,SRID=4326;POINT(-98.2605674118 19.0368869827),19.0368869827,-98.2605674118,Efectivo,yes,"Papel América, Papel Bond",7 a 10 cuadras,Automóvil,Foami ,"CFE,Tienda de conveniencia (e.g. OXXO),Tiendita",yes,Sistema de agua,yes,Proveedor de gas,no,No lo hago,no,Banco,no,no,Medicamento ,Male,Grocery store (aka. nanostore),Papelería San José,1 Photo,1.0,3.0,3.0,0.0,20.0,0.0,40.0
57,61e9a8c3-48c3-4312-9965-386a1583c3c1,"November 24, 2022",2022-11-24 20:28:43 UTC,Fernando Gonzálezinactivo,SRID=4326;POINT(-98.2608426735 19.0370292885),19.0370292885,-98.2608426735,Tarjeta de débito y/o crédito,yes,"Papel América, Papel Bond",4 a 6 cuadras,Motocicleta,Foami ,"CFE,Tiendita",yes,"Sistema de agua,Tiendita",yes,Proveedor de gas,no,"Tienda de conveniencia (e.g. OXXO),Tiendita",no,"Banco,Tienda de conveniencia (e.g. OXXO)",no,no,Medicamento ,Male,Grocery store (aka. nanostore),Cosmos accesorios,1 Photo,1.0,2.0,0.0,0.0,100.0,50.0,26.0
58,efc3b295-a8fa-47b0-95de-c395056067b2,"November 24, 2022",2022-11-24 20:28:36 UTC,Daniel Serrano,SRID=4326;POINT(-98.2608155161 19.0370283377),19.0370283377,-98.2608155161,Efectivo,yes,"Papel América, Papel Bond",0 a 3 cuadras,A pie,Foami ,"CFE,Tienda de conveniencia (e.g. OXXO)",yes,"Sistema de agua,Tienda de conveniencia (e.g. OXXO)",yes,"Proveedor de gas,Tienda de conveniencia (e.g. OXXO)",yes,"Tienda de conveniencia (e.g. OXXO),Tiendita",no,"Banco,Tienda de conveniencia (e.g. OXXO),Tiendita",no,no,Medicamento ,Female,Grocery store (aka. nanostore),Cosmos accesorios ,1 Photo,1.0,0.0,0.0,0.0,20.0,20.0,26.0
59,0f05dafa-500f-4ef5-a4ae-71d125436d63,"November 24, 2022",2022-11-24 20:23:30 UTC,Daniel Serrano,SRID=4326;POINT(-98.2608778775 19.0370799988),19.0370799988,-98.2608778775,Efectivo,yes,"Papel América, Papel Bond",4 a 6 cuadras,Bicicleta,Foami ,No lo hago,no,No lo hago,no,No lo hago,no,No lo hago,no,No lo hago,no,no,Medicamento ,Male,Grocery store (aka. nanostore),Miscelánea Tere ,1 Photo,3.0,0.0,0.0,0.0,20.0,15.0,10.0
60,db9a6fb5-7c43-47f7-92f0-18eea149df46,"November 24, 2022",2022-11-24 20:22:11 UTC,Fernando Gonzálezinactivo,SRID=4326;POINT(-98.2609913 19.0369641),19.0369641,-98.2609913,Efectivo,yes,"Papel América, Papel Bond",0 a 3 cuadras,A pie,Foami ,"CFE,Tienda de conveniencia (e.g. OXXO),Tiendita",yes,"Sistema de agua,Tiendita",yes,Proveedor de gas,no,"Tienda de conveniencia (e.g. OXXO),Tiendita",no,"Banco,Tienda de conveniencia (e.g. OXXO)",no,no,Medicamento ,Male,Grocery store (aka. nanostore),Miscelanea Tere,1 Photo,2.0,2.0,2.0,0.0,15.0,0.0,30.0
61,28988429-d1f9-4d97-99a7-37e9b2449fc1,"November 17, 2022",2022-11-24 20:16:17 UTC,Sergio Licea,SRID=4326;POINT(-98.2021357 19.0451286),19.0451286,-98.2021357,Efectivo,no,"Papel América, Papel Bond",más de 10 cuadras,Automóvil,Foami ,No lo hago,yes,Sistema de agua,yes,Proveedor de gas,no,No lo hago,no,No lo hago,no,no,Medicamento ,Male,Dairy products,EL LAPIZ DEL AGUILA ,1 Photo,1.0,3.0,0.0,0.0,300.0,100.0,32.8
62,2f8d6cf7-31fe-4fa5-9c8d-6ac83fd98efe,"November 24, 2022",2022-11-24 18:04:45 UTC,Luis González,SRID=4326;POINT(-98.2149667207 19.0209337757),19.0209337757,-98.2149667207,Efectivo,yes,Latas de atún,0 a 3 cuadras,A pie,Sabritas de limón y Coca Cola de café,Banco,no,Banco,no,No lo hago,no,Banco,no,Banco,no,no,Medicamento ,Female,Grocery store (aka. nanostore),"Miscelanea ""Meche""",1 Photo,2.0,0.0,0.0,0.0,0.0,0.0,50.0
63,4b533291-abf8-46d4-8ce7-7afd4222cf5b,"November 24, 2022",2022-11-24 17:58:36 UTC,Luis González,SRID=4326;POINT(-98.21577 19.015877),19.015877,-98.21577,Efectivo,yes,Latas de atún,4 a 6 cuadras,Motocicleta,Sabritas de limón y Coca Cola de café,CFE,yes,Tienda de conveniencia (e.g. OXXO),yes,Supermercado,no,No lo hago,yes,Supermercado,yes,no,Medicamento ,Male,Grocery store (aka. nanostore),"Miscelanea ""Reyes""",1 Photo,2.0,2.0,5.0,1.0,30.0,15.0,23.0
64,afe3cf71-1e41-49cc-a95c-12872fcea2cc,"November 17, 2022",2022-11-24 01:21:19 UTC,José Oropeza,SRID=4326;POINT(-98.2010437221 19.0437135798),19.0437135798,-98.2010437221,Efectivo,yes,Latas de atún,7 a 10 cuadras,Automóvil,Sabritas de limón y Coca Cola de café,Supermercado,yes,"Sistema de agua,Supermercado",yes,Proveedor de gas,no,Supermercado,no,Banco,no,no,Medicamento ,Female,Micro-restaurant (aka. fondita),Antojitos stony,1 Photo,3.0,4.0,6.0,2.0,40.0,40.0,21.0
65,6ae803b8-1c29-40ce-83ae-786f86564279,"November 20, 2022",2022-11-24 01:11:14 UTC,Rodrigo Coronel,SRID=4326;POINT(-98.2270238661 19.0137221091),19.0137221091,-98.2270238661,Efectivo,yes,Latas de atún,más de 10 cuadras,Automóvil,Sabritas de limón y Coca Cola de café,Banco,yes,Sistema de agua,yes,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,Banco,no,no,Medicamento ,Female,Dairy products,Papelería Lupita ,2 Photos,3.0,1.0,5.0,0.0,25.0,30.0,38.0
66,639d0989-5999-4530-b03a-e979825886f8,"November 20, 2022",2022-11-24 01:11:14 UTC,Rodrigo Coronel,SRID=4326;POINT(-98.2290443159 19.0129691458),19.0129691458,-98.2290443159,Efectivo,yes,Latas de atún,0 a 3 cuadras,A pie,Sabritas de limón y Coca Cola de café,Banco,yes,No lo hago,yes,Tiendita,yes,Supermercado,yes,Banco,yes,no,Medicamento ,Female,Grocery store (aka. nanostore),Abarrotes La Guadalupana ,1 Photo,2.1,0.0,1.0,0.0,10.0,10.0,30.0
67,9c88f9b9-abc7-4511-97ed-73d6678943f4,"November 20, 2022",2022-11-24 01:11:14 UTC,Rodrigo Coronel,SRID=4326;POINT(-98.2293443729 19.0123229569),19.0123229569,-98.2293443729,Efectivo,yes,Latas de atún,4 a 6 cuadras,Bicicleta,Sabritas de limón y Coca Cola de café,Tienda de conveniencia (e.g. OXXO),yes,Sistema de agua,yes,Banco,yes,Plan telefónico ,no,Banco,no,no,Medicamento ,Male,Micro-restaurant (aka. fondita),Cemitas Brooklyn ,1 Photo,1.0,0.0,3.0,0.0,70.0,50.0,32.0
68,43b0a979-d461-4b19-bbc4-ff2f5ddc17e4,"November 20, 2022",2022-11-24 01:11:13 UTC,Rodrigo Coronel,SRID=4326;POINT(-98.2288505634 19.0136967529),19.0136967529,-98.2288505634,Efectivo,yes,Latas de atún,0 a 3 cuadras,A pie,Sabritas de limón y Coca Cola de café,CFE,yes,Sistema de agua,yes,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),yes,Banco,no,no,Medicamento ,Male,Micro-restaurant (aka. fondita),Carnitas ,1 Photo,2.0,1.0,3.0,0.0,25.0,30.0,42.0
69,f63b0f81-3f0a-453f-9867-0a75be85a1be,"November 20, 2022",2022-11-24 01:11:13 UTC,Rodrigo Coronel,SRID=4326;POINT(-98.22871501 19.0138129181),19.0138129181,-98.22871501,Efectivo,yes,Latas de atún,7 a 10 cuadras,Automóvil,Sabritas de limón y Coca Cola de café,Banco,no,Sistema de agua,no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),yes,Banco,yes,no,Medicamento ,Male,Micro-restaurant (aka. fondita),Chabelos ,1 Photo,1.0,0.0,0.0,1.0,40.0,30.0,55.0
70,48274ce4-7fc6-4b2d-8010-ebd9290fc171,"November 10, 2022",2022-11-24 01:11:12 UTC,Rodrigo Coronel,SRID=4326;POINT(-98.2288855219 19.0136066942),19.0136066942,-98.2288855219,Efectivo,yes,Latas de atún,7 a 10 cuadras,Automóvil,Sabritas de limón y Coca Cola de café,CFE,yes,Tienda de conveniencia (e.g. OXXO),yes,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),yes,"Banco,Supermercado,Tienda de conveniencia (e.g. OXXO)",no,no,Medicamento ,Male,Grocery store (aka. nanostore),Pan real ,1 Photo,1.0,0.0,0.0,0.0,15.0,10.0,47.0
71,b494fe5c-700c-4421-a49d-c45ddc994695,"November 10, 2022",2022-11-24 01:11:12 UTC,Rodrigo Coronel,SRID=4326;POINT(-98.2295443722 19.012112564),19.012112564,-98.2295443722,Efectivo,yes,Latas de atún,0 a 3 cuadras,A pie,Sabritas de limón y Coca Cola de café,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,No lo hago,yes,Tienda de conveniencia (e.g. OXXO),yes,Banco,yes,no,Medicamento ,Male,Grocery store (aka. nanostore),Abarrotes ,1 Photo,2.1,0.0,0.0,0.0,50.0,50.0,45.0
72,e700f969-9755-4a2a-9d3d-4922be27c1fd,"November 10, 2022",2022-11-24 01:11:12 UTC,Rodrigo Coronel,SRID=4326;POINT(-98.2300668854 19.0107850003),19.0107850003,-98.2300668854,Efectivo,yes,Latas de atún,4 a 6 cuadras,A pie,Sabritas de limón y Coca Cola de café,CFE,yes,No lo hago,yes,Proveedor de gas,yes,Supermercado,yes,Banco,yes,no,Medicamento ,Male,Micro-restaurant (aka. fondita),Cemitas Angelina,1 Photo,1.0,0.0,0.0,0.0,30.0,30.0,70.0
73,5f2f96e2-47fc-4b23-8e0e-12c67bd84d70,"November 10, 2022",2022-11-24 01:11:11 UTC,Rodrigo Coronel,SRID=4326;POINT(-98.2317089865 19.0079655758),19.0079655758,-98.2317089865,Efectivo,yes,Latas de atún,0 a 3 cuadras,A pie,Sabritas de limón y Coca Cola de café,Tienda de conveniencia (e.g. OXXO),yes,Sistema de agua,yes,Proveedor de gas,yes,Tienda de conveniencia (e.g. OXXO),yes,Banco,yes,no,Medicamento ,Female,Grocery store (aka. nanostore),Miabarrotera,1 Photo,1.0,1.0,0.0,0.0,30.0,20.0,60.0
74,94b0cb95-31ea-4a59-a3d3-5f27c26d080b,"November 10, 2022",2022-11-24 01:11:11 UTC,Rodrigo Coronel,SRID=4326;POINT(-98.2287962462 19.0135535591),19.0135535591,-98.2287962462,Efectivo,yes,Latas de atún,4 a 6 cuadras,Automóvil,Sabritas de limón y Coca Cola de café,CFE,yes,Supermercado,yes,Supermercado,yes,Tienda de conveniencia (e.g. OXXO),yes,No lo hago,no,yes,Medicamento ,Male,Grocery store (aka. nanostore),Expendió de res Gonzales ,1 Photo,1.0,0.0,0.0,0.0,62.6,64.6,55.0
75,03505756-3d29-4052-8771-b2821b27ad27,"November 4, 2022",2022-11-24 01:11:10 UTC,Rodrigo Coronel,SRID=4326;POINT(-98.2287666438 19.0136384225),19.0136384225,-98.2287666438,Efectivo,yes,Latas de atún,0 a 3 cuadras,A pie,Sabritas de limón y Coca Cola de café,CFE,no,"Sistema de agua,Tienda de conveniencia (e.g. OXXO)",yes,Proveedor de gas,yes,Tienda de conveniencia (e.g. OXXO),yes,Banco,no,no,Tienda abarrote ,Male,Micro-restaurant (aka. fondita),Taconmadre ,1 Photo,2.0,0.0,2.0,1.0,25.0,25.0,35.0
76,848c4ce7-6b37-416e-9fdf-965127b5cc30,"November 4, 2022",2022-11-24 01:11:10 UTC,Rodrigo Coronel,SRID=4326;POINT(-98.2279491993 19.0120071779),19.0120071779,-98.2279491993,Efectivo,yes,Latas de atún,4 a 6 cuadras,Automóvil,Sabritas de limón y Coca Cola de café,"CFE,Tienda de conveniencia (e.g. OXXO)",yes,Sistema de agua,yes,Proveedor de gas,yes,"Tienda de conveniencia (e.g. OXXO),Tiendita",yes,Banco,yes,no,Tienda abarrote ,Female,Grocery store (aka. nanostore),Pan real ,1 Photo,1.0,0.0,0.0,0.0,20.0,20.0,70.0
77,d9eee743-8f78-423b-b305-eca8a3c37821,"November 4, 2022",2022-11-24 01:11:09 UTC,Rodrigo Coronel,SRID=4326;POINT(-98.2279343681 19.0120926778),19.0120926778,-98.2279343681,Efectivo,yes,Latas de atún,0 a 3 cuadras,A pie,Sabritas de limón y Coca Cola de café,CFE,yes,Sistema de agua,yes,En línea ,yes,Plan teléfonico ,yes,Banco,yes,no,Tienda abarrote ,Female,Produce (fruits & vegetables),Misc. mi ranchito,1 Photo,2.1,0.0,2.0,3.0,20.0,40.0,50.0
78,d6d14a3c-4cf4-4404-a60c-0c6b2efb5354,"November 4, 2022",2022-11-24 01:11:09 UTC,Rodrigo Coronel,SRID=4326;POINT(-98.229371583 19.0122394399),19.0122394399,-98.229371583,Efectivo,yes,Latas de atún,7 a 10 cuadras,Automóvil,Sabritas de limón y Coca Cola de café,CFE,no,Sistema de agua,no,App,no,Plan de celular ,yes,No lo hago,no,no,Tienda abarrote ,Female,Micro-restaurant (aka. fondita),Antojos la tía ,1 Photo,1.0,1.0,1.0,1.0,20.0,30.0,45.0
79,ffb18cc1-78a0-4dad-816d-840b0ea7ef9a,"November 4, 2022",2022-11-24 01:11:08 UTC,Rodrigo Coronel,SRID=4326;POINT(-98.2299223425 19.0110684748),19.0110684748,-98.2299223425,Efectivo,yes,Latas de atún,0 a 3 cuadras,A pie,Sabritas de limón y Coca Cola de café,CFE,yes,Sistema de agua,yes,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,Banco,yes,yes,Tienda abarrote ,Male,Grocery store (aka. nanostore),Plomería y ferretería ,1 Photo,2.0,0.0,0.0,0.0,15.0,15.0,60.0
80,18fc6520-28a4-46aa-bcab-32ebb6cc7c1e,"November 23, 2022",2022-11-24 00:36:58 UTC,Mauro Munguía,SRID=4326;POINT(-98.2019852847 19.0456675584),19.0456675584,-98.2019852847,Efectivo,yes,Latas de atún,7 a 10 cuadras,Transporte público,Sabritas de limón y Coca Cola de café,Tienda de conveniencia (e.g. OXXO),yes,Sistema de agua,yes,Proveedor de gas,yes,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,yes,Recibir paquetes,Male,Grocery store (aka. nanostore),Abarrotes Vinos y Licores la ranita,1 Photo,1.0,1.0,15.0,0.0,20.0,100.0,45.0
81,7fd5c116-6474-4a6f-baf7-161176868870,"November 23, 2022",2022-11-23 21:11:15 UTC,Pablo Jesús Pérez Franklin,SRID=4326;POINT(-98.249415122 19.0291693274),19.0291693274,-98.249415122,Tarjeta de débito y/o crédito,yes,Latas de atún,4 a 6 cuadras,Automóvil,Sabritas de limón y Coca Cola de café,CFE,yes,Sistema de agua,yes,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),yes,Banco,no,no,herramientas,Female,Cafeteria,Panaderia ,1 Photo,2.0,3.0,0.0,0.0,0.0,15.0,25.0
82,254c8b82-bafb-41b5-b115-5e7ae34f99a9,"November 23, 2022",2022-11-23 21:02:53 UTC,Pablo Jesús Pérez Franklin,SRID=4326;POINT(-98.2489899918 19.030320818),19.030320818,-98.2489899918,Efectivo,yes,Latas de atún,más de 10 cuadras,Transporte público,Sabritas de limón y Coca Cola de café,CFE,no,Aplicación ,no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),yes,Banco,no,no,herramientas,Male,Cafeteria,Tacos Hamburgesas,1 Photo,1.0,2.0,3.0,0.0,15.0,15.0,45.0
83,18bb1234-7368-471d-a937-69c6776dc283,"November 23, 2022",2022-11-23 21:00:10 UTC,Pablo Jesús Pérez Franklin,SRID=4326;POINT(-98.2490007207 19.0300831038),19.0300831038,-98.2490007207,Efectivo,yes,Latas de atún,4 a 6 cuadras,Automóvil,Sabritas de limón y Coca Cola de café,CFE,yes,Sistema de agua,yes,Proveedor de gas,yes,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,no,herramientas,Female,Grocery store (aka. nanostore),Abarrotes Yahel,1 Photo,3.0,0.0,2.0,0.0,0.0,0.0,20.0
84,0aba3251-d49e-4509-bfed-33d64c3db62e,"November 23, 2022",2022-11-23 20:57:09 UTC,Pablo Jesús Pérez Franklin,SRID=4326;POINT(-98.2499458641 19.0278026153),19.0278026153,-98.2499458641,Efectivo,yes,Latas de atún,7 a 10 cuadras,Motocicleta,Sabritas de limón y Coca Cola de café,En línea,no,Sistema de agua,no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,Banco,no,no,herramientas,Male,Taller mecánico ,Servicio Garay,1 Photo,1.0,0.0,0.0,0.0,0.0,0.0,28.0
85,0bba15c7-476a-447c-9e92-3a796a44f45e,"November 19, 2022",2022-11-23 20:48:09 UTC,Pablo Jesús Pérez Franklin,SRID=4326;POINT(-98.248995021 19.029610844),19.029610844,-98.248995021,Efectivo,yes,Latas de atún,4 a 6 cuadras,Motocicleta,Sabritas de limón y Coca Cola de café,CFE,yes,Tienda de conveniencia (e.g. OXXO),yes,Proveedor de gas,no,"Supermercado,Tienda de conveniencia (e.g. OXXO)",yes,"Banco,Tienda de conveniencia (e.g. OXXO)",yes,no,herramientas,Male,Grocery store (aka. nanostore),Abarrotes susy ,1 Photo,4.0,1.0,3.0,2.0,100.0,200.0,25.0
86,d7e1159c-58ce-4c04-9aec-40be0a6708a9,"November 19, 2022",2022-11-23 20:47:44 UTC,Pablo Jesús Pérez Franklin,SRID=4326;POINT(-98.2492689416 19.0314539175),19.0314539175,-98.2492689416,Efectivo,yes,Latas de atún,4 a 6 cuadras,A pie,Sabritas de limón y Coca Cola de café,CFE,yes,Sistema de agua,yes,Proveedor de gas,yes,Tienda de conveniencia (e.g. OXXO),yes,Banco,yes,no,herramientas,Female,Estetica ,Megacolors,1 Photo,1.0,2.0,0.0,0.0,25.0,50.0,22.0
87,b928dce9-4639-46c0-8469-fcd76270997b,"November 19, 2022",2022-11-23 20:47:18 UTC,Pablo Jesús Pérez Franklin,SRID=4326;POINT(-98.2485980541 19.0324545251),19.0324545251,-98.2485980541,Efectivo,yes,Latas de atún,más de 10 cuadras,Automóvil,Sabritas de limón y Coca Cola de café,CFE,no,Sistema de agua,yes,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),no,no,herramientas,Male,Cafeteria,Maw ,1 Photo,1.0,2.0,2.0,1.0,20.0,20.0,18.0
88,050c0f65-3365-401a-a211-089026c307ad,"November 20, 2022",2022-11-23 20:45:38 UTC,Pablo Jesús Pérez Franklin,SRID=4326;POINT(-98.2493111864 19.0313284054),19.0313284054,-98.2493111864,Efectivo,yes,Latas de atún,más de 10 cuadras,Transporte público,Sabritas de limón y Coca Cola de café,CFE,no,Sistema de agua,no,Proveedor de gas,yes,"Banco,Supermercado,Tienda de conveniencia (e.g. OXXO)",yes,Banco,yes,no,herramientas,Male,Papeleria ,Papelería y merceria ,1 Photo,2.0,2.0,5.0,0.0,200.0,200.0,26.0
